day,time_window,context,scs_pos_1,scs_neg_2,scs_pos_3,scs_neg_4,scs_neg_5,scs_pos_6,scs_pos_7,scs_neg_8,neg_aff,neg_aff_Moment,neg_aff_Day,neg_aff_Person,context_Moment,context_Day,context_Person,user_id
5,3,0,1,-1,3,1,-1,1,1,1,0,2.2,-0.97,1.03,-0.2,0.07,-0.26,yPATTJyNZk
5,4,0,1,-1,3,1,-1,1,1,1,-3,-0.8,-0.97,1.03,-0.2,0.07,-0.26,yPATTJyNZk
5,5,1,2,-2,3,1,-1,1,1,1,-3,-0.8,-0.97,1.03,0.8,0.07,-0.26,yPATTJyNZk
6,1,0,1,1,3,2,1,1,1,1,1,0.4,1.83,1.03,-0.2,0.07,-0.26,yPATTJyNZk
6,2,0,-1,1,3,3,1,-1,-1,1,2,1.4,1.83,1.03,-0.2,0.07,-0.26,yPATTJyNZk
6,3,0,1,1,3,2,1,1,-1,1,0,-0.6,1.83,1.03,-0.2,0.07,-0.26,yPATTJyNZk
6,4,0,1,1,3,2,1,1,1,1,2,1.4,1.83,1.03,-0.2,0.07,-0.26,yPATTJyNZk
6,5,1,1,-1,3,1,-1,1,1,1,-2,-2.6,1.83,1.03,0.8,0.07,-0.26,yPATTJyNZk
7,1,0,1,-1,3,2,1,1,-1,1,-2,-0.2,-0.57,1.03,-0.2,0.07,-0.26,yPATTJyNZk
7,2,1,-1,-1,3,1,-1,1,1,1,-2,-0.2,-0.57,1.03,0.8,0.07,-0.26,yPATTJyNZk
7,3,0,1,1,3,2,1,1,1,1,0,1.8,-0.57,1.03,-0.2,0.07,-0.26,yPATTJyNZk
7,4,0,1,1,3,1,-1,1,1,1,-2,-0.2,-0.57,1.03,-0.2,0.07,-0.26,yPATTJyNZk
7,5,0,1,-1,3,1,1,1,1,1,-3,-1.2,-0.57,1.03,-0.2,0.07,-0.26,yPATTJyNZk
8,1,0,1,-1,3,2,1,1,2,1,-3,-2.2,0.43,1.03,-0.4,0.27,-0.26,yPATTJyNZk
8,2,0,-1,-1,3,2,1,1,1,1,-1,-0.2,0.43,1.03,-0.4,0.27,-0.26,yPATTJyNZk
8,3,0,-1,1,3,2,1,1,-1,1,1,1.8,0.43,1.03,-0.4,0.27,-0.26,yPATTJyNZk
8,4,1,-1,-1,3,2,2,1,-1,-1,1,1.8,0.43,1.03,0.6,0.27,-0.26,yPATTJyNZk
8,5,1,-1,-1,3,2,2,1,-1,-1,-2,-1.2,0.43,1.03,0.6,0.27,-0.26,yPATTJyNZk
9,1,0,2,-1,3,1,-1,2,1,1,-2,-0.8,0.03,1.03,-0.2,0.07,-0.26,yPATTJyNZk
9,2,0,1,-1,3,2,-1,1,1,1,0,1.2,0.03,1.03,-0.2,0.07,-0.26,yPATTJyNZk
9,3,0,1,-1,3,1,-1,2,1,1,-1,0.2,0.03,1.03,-0.2,0.07,-0.26,yPATTJyNZk
9,4,1,1,-1,3,1,1,1,1,1,-2,-0.8,0.03,1.03,0.8,0.07,-0.26,yPATTJyNZk
9,5,0,1,-1,3,2,-1,2,1,1,-1,0.2,0.03,1.03,-0.2,0.07,-0.26,yPATTJyNZk
1,1,2,1,1,1,2,1,-2,2,3,-7,-2.4,0.06,-2.4,0.8,0.54,0.28,0EvPyykT1W
1,2,2,3,-3,1,-2,-3,2,3,3,-8,-3.4,0.06,-2.4,0.8,0.54,0.28,0EvPyykT1W
1,3,1,1,1,-2,1,1,1,2,-1,-2,2.6,0.06,-2.4,-0.2,0.54,0.28,0EvPyykT1W
1,4,1,2,-2,-1,1,-2,-1,2,-1,-5,-0.4,0.06,-2.4,-0.2,0.54,0.28,0EvPyykT1W
1,5,0,1,1,-1,1,-1,1,2,-1,-1,3.6,0.06,-2.4,-1.2,0.54,0.28,0EvPyykT1W
2,1,0,1,-2,-1,-2,-2,1,1,-1,-5,0.8,-1.14,-2.4,-0.6,-0.06,0.28,0EvPyykT1W
2,2,0,1,-1,-2,1,-2,2,2,2,-4,1.8,-1.14,-2.4,-0.6,-0.06,0.28,0EvPyykT1W
2,3,0,1,-1,-2,1,1,2,1,-3,-4,1.8,-1.14,-2.4,-0.6,-0.06,0.28,0EvPyykT1W
2,4,1,2,-2,-2,-2,-2,2,3,2,-8,-2.2,-1.14,-2.4,0.4,-0.06,0.28,0EvPyykT1W
2,5,2,2,-3,-2,-2,-3,1,3,3,-8,-2.2,-1.14,-2.4,1.4,-0.06,0.28,0EvPyykT1W
3,1,-2,2,1,2,-2,-2,3,2,-2,-2,-0.2,2.86,-2.4,-1.6,-1.06,0.28,0EvPyykT1W
3,2,-1,-1,1,1,1,1,-1,1,1,0,1.8,2.86,-2.4,-0.6,-1.06,0.28,0EvPyykT1W
3,3,0,2,-2,-2,-1,-1,2,2,1,-4,-2.2,2.86,-2.4,0.4,-1.06,0.28,0EvPyykT1W
3,4,0,1,1,1,1,1,-1,-1,-1,2,3.8,2.86,-2.4,0.4,-1.06,0.28,0EvPyykT1W
3,5,1,2,-2,1,-2,-2,1,2,1,-5,-3.2,2.86,-2.4,1.4,-1.06,0.28,0EvPyykT1W
4,1,2,2,-3,-1,-1,1,1,1,2,-8,-1,-2.34,-2.4,0.2,1.14,0.28,0EvPyykT1W
4,2,1,2,-2,2,-1,-2,2,2,-1,-6,1,-2.34,-2.4,-0.8,1.14,0.28,0EvPyykT1W
4,3,2,3,-3,3,-3,-3,2,3,2,-7,0,-2.34,-2.4,0.2,1.14,0.28,0EvPyykT1W
4,4,2,3,-3,2,-2,-2,3,3,3,-7,0,-2.34,-2.4,0.2,1.14,0.28,0EvPyykT1W
4,5,2,3,-3,2,-3,-2,3,2,2,-7,0,-2.34,-2.4,0.2,1.14,0.28,0EvPyykT1W
5,1,-2,3,-3,-1,-3,-3,2,3,1,-8,-1.5,-1.84,-2.4,-1.5,-1.16,0.28,0EvPyykT1W
5,2,1,3,-3,-1,-2,-2,2,3,1,-6,0.5,-1.84,-2.4,1.5,-1.16,0.28,0EvPyykT1W
5,4,-2,2,-2,2,-2,-3,2,3,1,-7,-0.5,-1.84,-2.4,-1.5,-1.16,0.28,0EvPyykT1W
5,5,1,2,-2,-2,-2,-2,2,2,-1,-5,1.5,-1.84,-2.4,1.5,-1.16,0.28,0EvPyykT1W
6,1,2,2,-2,2,-2,-2,2,2,2,-7,-0.8,-1.54,-2.4,0.8,0.54,0.28,0EvPyykT1W
6,2,1,3,-3,2,-2,-3,2,2,2,-7,-0.8,-1.54,-2.4,-0.2,0.54,0.28,0EvPyykT1W
6,3,1,3,-3,1,-2,-2,2,3,2,-3,3.2,-1.54,-2.4,-0.2,0.54,0.28,0EvPyykT1W
6,4,1,3,-2,1,-2,-2,2,2,2,-7,-0.8,-1.54,-2.4,-0.2,0.54,0.28,0EvPyykT1W
6,5,1,3,-3,-2,-3,-3,3,2,2,-7,-0.8,-1.54,-2.4,-0.2,0.54,0.28,0EvPyykT1W
7,1,1,1,1,1,2,1,2,-2,-2,0,2.4,2.26,-2.4,0.6,-0.26,0.28,0EvPyykT1W
7,2,1,3,-3,2,-1,-3,2,2,-1,-6,-3.6,2.26,-2.4,0.6,-0.26,0.28,0EvPyykT1W
7,3,1,2,-2,1,-1,-1,2,2,-2,-5,-2.6,2.26,-2.4,0.6,-0.26,0.28,0EvPyykT1W
7,4,-1,1,1,1,-1,1,1,1,-2,3,5.4,2.26,-2.4,-1.4,-0.26,0.28,0EvPyykT1W
7,5,0,-1,-1,1,-1,-1,1,1,-1,-4,-1.6,2.26,-2.4,-0.4,-0.26,0.28,0EvPyykT1W
8,4,1,2,-2,2,-2,-2,2,2,2,-4,-1,1.66,-2.4,0,0.34,0.28,0EvPyykT1W
8,5,1,2,1,-1,1,1,1,1,-1,-2,1,1.66,-2.4,0,0.34,0.28,0EvPyykT1W
1,1,0,1,-1,1,1,1,-1,1,1,-4,0,-0.24,-1.49,-0.6,-0.21,0.43,6KsgKjzG0R
1,2,1,2,-1,1,-1,-1,1,1,1,-4,0,-0.24,-1.49,0.4,-0.21,0.43,6KsgKjzG0R
1,3,0,1,-1,1,-1,-1,1,2,1,-3,1,-0.24,-1.49,-0.6,-0.21,0.43,6KsgKjzG0R
1,4,1,2,-1,2,1,-1,2,2,2,-4,0,-0.24,-1.49,0.4,-0.21,0.43,6KsgKjzG0R
1,5,1,2,-2,1,-1,-2,2,2,2,-5,-1,-0.24,-1.49,0.4,-0.21,0.43,6KsgKjzG0R
2,1,0,1,-1,2,-1,-1,1,-2,2,-4,0.4,-0.64,-1.49,-0.6,-0.21,0.43,6KsgKjzG0R
2,2,1,1,-1,2,-1,-2,2,2,1,-5,-0.6,-0.64,-1.49,0.4,-0.21,0.43,6KsgKjzG0R
2,3,0,-1,-1,2,1,1,1,-1,1,-3,1.4,-0.64,-1.49,-0.6,-0.21,0.43,6KsgKjzG0R
2,4,1,2,-2,2,-1,-1,1,2,1,-6,-1.6,-0.64,-1.49,0.4,-0.21,0.43,6KsgKjzG0R
2,5,1,1,-2,2,1,-1,2,2,1,-4,0.4,-0.64,-1.49,0.4,-0.21,0.43,6KsgKjzG0R
3,1,1,-1,-1,1,1,1,1,-1,1,1,2.4,2.36,-1.49,0.6,-0.41,0.43,6KsgKjzG0R
3,2,0,-1,-1,1,-1,-1,1,1,1,-3,-1.6,2.36,-1.49,-0.4,-0.41,0.43,6KsgKjzG0R
3,3,1,1,-1,1,-1,-1,1,1,1,0,1.4,2.36,-1.49,0.6,-0.41,0.43,6KsgKjzG0R
3,4,0,-1,-1,1,1,-1,1,1,-1,-1,0.4,2.36,-1.49,-0.4,-0.41,0.43,6KsgKjzG0R
3,5,0,1,-1,1,-1,-1,1,2,1,-4,-2.6,2.36,-1.49,-0.4,-0.41,0.43,6KsgKjzG0R
4,2,1,1,-1,1,-1,-1,1,1,1,-4,0.75,-0.99,-1.49,0,0.19,0.43,6KsgKjzG0R
4,3,1,1,-2,1,-1,-2,1,1,1,-5,-0.25,-0.99,-1.49,0,0.19,0.43,6KsgKjzG0R
4,4,1,1,-2,1,-2,-2,2,2,1,-5,-0.25,-0.99,-1.49,0,0.19,0.43,6KsgKjzG0R
4,5,1,1,-2,2,-2,-1,2,2,1,-5,-0.25,-0.99,-1.49,0,0.19,0.43,6KsgKjzG0R
5,2,1,2,-2,1,-1,-2,1,1,1,-4,0.67,-0.91,-1.49,-0.67,0.85,0.43,6KsgKjzG0R
5,3,2,3,-3,1,-2,-1,2,2,2,-6,-1.33,-0.91,-1.49,0.33,0.85,0.43,6KsgKjzG0R
5,5,2,2,-2,1,-2,-1,2,2,2,-4,0.67,-0.91,-1.49,0.33,0.85,0.43,6KsgKjzG0R
6,1,1,2,-1,1,-1,-1,1,1,1,-4,-0.75,0.51,-1.49,0,0.19,0.43,6KsgKjzG0R
6,2,1,1,-1,2,-1,-1,1,1,1,-1,2.25,0.51,-1.49,0,0.19,0.43,6KsgKjzG0R
6,3,1,1,-1,-1,1,-2,1,1,1,-4,-0.75,0.51,-1.49,0,0.19,0.43,6KsgKjzG0R
6,4,1,1,-1,2,-1,-1,1,1,1,-4,-0.75,0.51,-1.49,0,0.19,0.43,6KsgKjzG0R
7,1,0,1,-1,1,-1,-1,1,1,1,-2,1.25,0.51,-1.49,-0.25,-0.56,0.43,6KsgKjzG0R
7,2,1,2,-3,1,-1,-2,2,2,-1,-5,-1.75,0.51,-1.49,0.75,-0.56,0.43,6KsgKjzG0R
7,3,0,2,-1,1,-1,-1,2,1,1,-4,-0.75,0.51,-1.49,-0.25,-0.56,0.43,6KsgKjzG0R
7,4,0,1,-1,1,-2,-2,1,-1,1,-2,1.25,0.51,-1.49,-0.25,-0.56,0.43,6KsgKjzG0R
8,2,1,1,-2,1,-2,-2,2,1,1,-5,-0.67,-0.58,-1.49,0,0.19,0.43,6KsgKjzG0R
8,3,1,1,-2,1,-2,-1,1,1,-1,-4,0.33,-0.58,-1.49,0,0.19,0.43,6KsgKjzG0R
8,4,1,2,-1,1,-1,-1,2,1,1,-4,0.33,-0.58,-1.49,0,0.19,0.43,6KsgKjzG0R
1,1,1,1,1,3,3,2,1,-1,1,-2,0.4,-2.43,2.3,0.6,0.26,-0.24,A8THVY0P33
1,2,0,-3,1,3,2,1,-1,-2,1,-2,0.4,-2.43,2.3,-0.4,0.26,-0.24,A8THVY0P33
1,3,0,1,1,2,2,1,1,-1,1,-1,1.4,-2.43,2.3,-0.4,0.26,-0.24,A8THVY0P33
1,4,0,2,1,3,3,-1,1,-1,1,-4,-1.6,-2.43,2.3,-0.4,0.26,-0.24,A8THVY0P33
1,5,1,1,2,3,3,2,1,2,1,-3,-0.6,-2.43,2.3,0.6,0.26,-0.24,A8THVY0P33
2,2,1,-1,1,3,3,2,1,-1,1,-3,-1,-2.03,2.3,1,-0.14,-0.24,A8THVY0P33
2,3,0,1,1,3,2,1,1,1,1,-2,0,-2.03,2.3,0,-0.14,-0.24,A8THVY0P33
2,4,-1,1,-1,3,1,-1,-1,-1,-1,-1,1,-2.03,2.3,-1,-0.14,-0.24,A8THVY0P33
3,2,1,1,1,3,3,2,1,-2,1,-3,-2.67,-0.37,2.3,0.67,0.19,-0.24,A8THVY0P33
3,3,1,-1,1,-1,1,1,-1,1,-1,0,0.33,-0.37,2.3,0.67,0.19,-0.24,A8THVY0P33
3,4,-1,-2,2,3,3,1,-1,-3,1,2,2.33,-0.37,2.3,-1.33,0.19,-0.24,A8THVY0P33
4,1,-1,-3,3,3,3,-3,1,-3,2,4,3.2,0.77,2.3,-1,-0.14,-0.24,A8THVY0P33
4,2,0,1,1,2,2,1,-1,-1,1,0,-0.8,0.77,2.3,0,-0.14,-0.24,A8THVY0P33
4,3,0,1,1,1,1,1,-1,-2,1,0,-0.8,0.77,2.3,0,-0.14,-0.24,A8THVY0P33
4,4,1,1,1,3,1,2,1,1,1,-1,-1.8,0.77,2.3,1,-0.14,-0.24,A8THVY0P33
4,5,0,1,1,3,-1,2,1,1,-1,1,0.2,0.77,2.3,0,-0.14,-0.24,A8THVY0P33
5,1,-1,1,2,3,2,2,-1,-1,-1,4,2.75,1.22,2.3,-1,-0.14,-0.24,A8THVY0P33
5,2,0,-2,2,3,2,2,1,-2,-1,2,0.75,1.22,2.3,0,-0.14,-0.24,A8THVY0P33
5,3,1,1,1,3,2,-1,1,-1,1,-2,-3.25,1.22,2.3,1,-0.14,-0.24,A8THVY0P33
5,4,0,1,-1,3,3,2,1,-1,1,1,-0.25,1.22,2.3,0,-0.14,-0.24,A8THVY0P33
6,2,0,1,1,3,3,-1,1,1,2,2,0.75,1.22,2.3,-0.25,0.11,-0.24,A8THVY0P33
6,3,-1,-1,2,3,1,-2,1,-1,2,0,-1.25,1.22,2.3,-1.25,0.11,-0.24,A8THVY0P33
6,4,1,1,2,3,3,2,-2,1,2,2,0.75,1.22,2.3,0.75,0.11,-0.24,A8THVY0P33
6,5,1,1,2,3,3,-1,-1,-1,2,1,-0.25,1.22,2.3,0.75,0.11,-0.24,A8THVY0P33
7,1,0,-1,-1,2,1,1,1,-1,1,1,-0.67,1.63,2.3,0,-0.14,-0.24,A8THVY0P33
7,2,0,1,2,3,2,2,-1,-1,-1,1,-0.67,1.63,2.3,0,-0.14,-0.24,A8THVY0P33
7,4,0,1,2,3,1,-1,-1,1,1,3,1.33,1.63,2.3,0,-0.14,-0.24,A8THVY0P33
1,1,0,-1,1,2,2,1,1,1,1,-3,2.6,-4.07,0.73,-0.2,-0.29,0.1,bRsenraZMM
1,2,1,1,-3,2,2,-1,2,1,1,-2,3.6,-4.07,0.73,0.8,-0.29,0.1,bRsenraZMM
1,3,-1,3,-3,2,-2,-3,2,2,1,-7,-1.4,-4.07,0.73,-1.2,-0.29,0.1,bRsenraZMM
1,4,1,3,-3,2,-1,-3,2,2,1,-8,-2.4,-4.07,0.73,0.8,-0.29,0.1,bRsenraZMM
1,5,0,3,-3,2,-1,-3,2,2,1,-8,-2.4,-4.07,0.73,-0.2,-0.29,0.1,bRsenraZMM
2,2,1,1,-2,2,1,-2,2,1,1,-4,-1,-1.47,0.73,0.25,0.26,0.1,bRsenraZMM
2,3,0,1,-1,2,1,-2,2,1,1,-4,-1,-1.47,0.73,-0.75,0.26,0.1,bRsenraZMM
2,4,1,2,1,-2,2,1,-1,-2,1,-3,0,-1.47,0.73,0.25,0.26,0.1,bRsenraZMM
2,5,1,1,-1,-2,1,2,1,2,2,-1,2,-1.47,0.73,0.25,0.26,0.1,bRsenraZMM
3,1,-1,-1,-2,-2,1,-2,-1,-1,-1,3,4.25,0.28,0.73,-0.5,-0.99,0.1,bRsenraZMM
3,2,-1,1,-1,1,1,-1,1,-1,1,-2,-0.75,0.28,0.73,-0.5,-0.99,0.1,bRsenraZMM
3,4,0,2,-1,-1,-1,3,-1,2,1,-1,0.25,0.28,0.73,0.5,-0.99,0.1,bRsenraZMM
3,5,0,3,-3,3,-2,-3,2,3,1,-5,-3.75,0.28,0.73,0.5,-0.99,0.1,bRsenraZMM
4,1,1,1,-1,-1,-1,1,2,1,-1,1,1,1.53,0.73,0.5,0.01,0.1,bRsenraZMM
4,2,0,1,-2,-2,1,2,1,2,-1,1,1,1.53,0.73,-0.5,0.01,0.1,bRsenraZMM
4,3,0,1,1,-2,-1,-1,-1,1,2,-3,-3,1.53,0.73,-0.5,0.01,0.1,bRsenraZMM
4,4,1,-1,-1,-2,1,1,1,-1,1,1,1,1.53,0.73,0.5,0.01,0.1,bRsenraZMM
5,1,0,-1,1,-1,-1,1,-2,2,1,-2,-0.5,0.03,0.73,-0.75,0.26,0.1,bRsenraZMM
5,2,1,-1,1,1,1,2,1,2,1,-3,-1.5,0.03,0.73,0.25,0.26,0.1,bRsenraZMM
5,3,1,-1,1,-1,1,-1,1,-1,-1,-1,0.5,0.03,0.73,0.25,0.26,0.1,bRsenraZMM
5,4,1,1,-1,-1,1,-1,1,1,1,0,1.5,0.03,0.73,0.25,0.26,0.1,bRsenraZMM
6,1,1,2,1,-2,1,2,1,2,-1,0,2.25,-0.72,0.73,0.5,0.01,0.1,bRsenraZMM
6,2,1,-1,2,-1,1,1,2,2,-1,-1,1.25,-0.72,0.73,0.5,0.01,0.1,bRsenraZMM
6,3,0,-1,1,-1,-1,1,-1,1,1,-2,0.25,-0.72,0.73,-0.5,0.01,0.1,bRsenraZMM
6,4,0,3,-3,1,-3,-3,2,3,1,-6,-3.75,-0.72,0.73,-0.5,0.01,0.1,bRsenraZMM
7,1,1,1,-1,1,1,1,-1,-2,1,-1,-0.6,1.13,0.73,0.2,0.31,0.1,bRsenraZMM
7,2,1,1,1,-2,2,-1,-1,1,-1,1,1.4,1.13,0.73,0.2,0.31,0.1,bRsenraZMM
7,3,0,-1,2,1,1,-1,-1,-1,1,-2,-1.6,1.13,0.73,-0.8,0.31,0.1,bRsenraZMM
7,4,1,1,-1,-1,-1,1,1,2,-1,0,0.4,1.13,0.73,0.2,0.31,0.1,bRsenraZMM
7,5,1,1,2,2,2,-2,-1,-1,-1,0,0.4,1.13,0.73,0.2,0.31,0.1,bRsenraZMM
8,1,1,1,2,-1,-1,1,-2,-1,-1,-1,-0.2,0.73,0.73,0,0.51,0.1,bRsenraZMM
8,2,1,1,-1,-1,1,1,2,1,-1,-2,-1.2,0.73,0.73,0,0.51,0.1,bRsenraZMM
8,3,1,2,1,-1,-2,1,-1,-1,1,1,1.8,0.73,0.73,0,0.51,0.1,bRsenraZMM
8,4,1,-1,1,-2,-2,-2,1,-1,1,-1,-0.2,0.73,0.73,0,0.51,0.1,bRsenraZMM
8,5,1,1,1,2,1,-1,-1,2,2,-1,-0.2,0.73,0.73,0,0.51,0.1,bRsenraZMM
9,1,1,2,1,-1,1,-1,2,-1,1,2,1,2.53,0.73,0.6,-0.09,0.1,bRsenraZMM
9,2,-2,-2,2,-2,3,1,1,-2,3,4,3,2.53,0.73,-2.4,-0.09,0.1,bRsenraZMM
9,3,1,-1,1,-2,2,-1,1,1,1,-1,-2,2.53,0.73,0.6,-0.09,0.1,bRsenraZMM
9,4,1,-2,2,2,-1,1,-1,1,-2,0,-1,2.53,0.73,0.6,-0.09,0.1,bRsenraZMM
9,5,1,-2,-1,-2,-1,2,1,1,1,0,-1,2.53,0.73,0.6,-0.09,0.1,bRsenraZMM
1,1,1,1,1,3,2,-2,1,-1,2,-1,0.6,2.21,-1.55,0.2,0.38,0.04,2tsvZTjPdu
1,2,2,2,1,3,1,1,1,-1,1,-2,-0.4,2.21,-1.55,1.2,0.38,0.04,2tsvZTjPdu
1,3,0,1,1,3,2,-1,1,-2,1,-1,0.6,2.21,-1.55,-0.8,0.38,0.04,2tsvZTjPdu
1,4,0,2,1,3,2,2,2,-2,1,1,2.6,2.21,-1.55,-0.8,0.38,0.04,2tsvZTjPdu
1,5,1,2,1,3,1,2,1,-1,2,-5,-3.4,2.21,-1.55,0.2,0.38,0.04,2tsvZTjPdu
2,1,2,3,1,3,-1,-1,1,1,1,-4,-0.4,0.21,-1.55,1.4,0.18,0.04,2tsvZTjPdu
2,2,0,1,-1,3,1,-1,1,1,2,-1,2.6,0.21,-1.55,-0.6,0.18,0.04,2tsvZTjPdu
2,3,0,2,1,3,1,-1,1,1,1,-3,0.6,0.21,-1.55,-0.6,0.18,0.04,2tsvZTjPdu
2,4,1,1,1,3,1,1,1,-1,1,-4,-0.4,0.21,-1.55,0.4,0.18,0.04,2tsvZTjPdu
2,5,0,1,-1,3,1,1,1,1,-1,-6,-2.4,0.21,-1.55,-0.6,0.18,0.04,2tsvZTjPdu
3,1,1,1,-1,3,1,1,1,2,-1,-7,-3,-0.19,-1.55,0.6,-0.02,0.04,2tsvZTjPdu
3,2,0,1,2,3,1,2,1,1,1,1,5,-0.19,-1.55,-0.4,-0.02,0.04,2tsvZTjPdu
3,3,1,1,1,3,1,-1,2,1,1,-5,-1,-0.19,-1.55,0.6,-0.02,0.04,2tsvZTjPdu
3,4,0,1,1,3,1,-1,1,1,1,-4,0,-0.19,-1.55,-0.4,-0.02,0.04,2tsvZTjPdu
3,5,0,1,1,3,1,1,2,1,-1,-5,-1,-0.19,-1.55,-0.4,-0.02,0.04,2tsvZTjPdu
4,1,1,-1,1,3,2,1,1,-2,1,-3,0,0.81,-1.55,0.8,-0.22,0.04,2tsvZTjPdu
4,2,-1,-2,2,2,1,2,1,-2,1,-1,2,0.81,-1.55,-1.2,-0.22,0.04,2tsvZTjPdu
4,3,1,-1,1,2,1,2,1,1,1,-4,-1,0.81,-1.55,0.8,-0.22,0.04,2tsvZTjPdu
4,4,0,-1,1,3,2,2,-1,-2,2,-3,0,0.81,-1.55,-0.2,-0.22,0.04,2tsvZTjPdu
4,5,0,1,1,3,1,1,1,1,1,-4,-1,0.81,-1.55,-0.2,-0.22,0.04,2tsvZTjPdu
5,2,0,-1,1,3,1,-1,1,-2,1,-5,0.5,-1.69,-1.55,0,-0.42,0.04,2tsvZTjPdu
5,3,0,1,-1,3,1,-1,1,-1,1,-6,-0.5,-1.69,-1.55,0,-0.42,0.04,2tsvZTjPdu
5,4,-1,1,-1,3,2,1,1,-1,1,-5,0.5,-1.69,-1.55,-1,-0.42,0.04,2tsvZTjPdu
5,5,1,1,-1,3,1,1,1,1,1,-6,-0.5,-1.69,-1.55,1,-0.42,0.04,2tsvZTjPdu
6,1,-1,-1,1,2,1,1,1,-1,1,-2,-0.2,2.01,-1.55,-1,-0.42,0.04,2tsvZTjPdu
6,2,-1,-1,1,2,2,2,1,-1,1,2,3.8,2.01,-1.55,-1,-0.42,0.04,2tsvZTjPdu
6,3,0,-1,1,2,1,-1,1,-1,1,-1,0.8,2.01,-1.55,0,-0.42,0.04,2tsvZTjPdu
6,4,0,-1,1,3,1,1,1,1,1,-4,-2.2,2.01,-1.55,0,-0.42,0.04,2tsvZTjPdu
6,5,2,1,-1,3,2,-1,1,1,1,-4,-2.2,2.01,-1.55,2,-0.42,0.04,2tsvZTjPdu
7,1,-1,1,1,2,1,1,1,1,2,-1,1.4,1.41,-1.55,-1.6,0.18,0.04,2tsvZTjPdu
7,2,0,2,1,2,1,-1,1,1,1,-1,1.4,1.41,-1.55,-0.6,0.18,0.04,2tsvZTjPdu
7,3,2,1,-1,2,1,-1,1,1,1,-1,1.4,1.41,-1.55,1.4,0.18,0.04,2tsvZTjPdu
7,4,0,1,1,2,1,1,1,1,1,-1,1.4,1.41,-1.55,-0.6,0.18,0.04,2tsvZTjPdu
7,5,2,1,-3,1,-3,-3,3,3,3,-8,-5.6,1.41,-1.55,1.4,0.18,0.04,2tsvZTjPdu
8,1,1,1,-1,3,1,-1,1,1,-1,-4,1.6,-1.79,-1.55,0.2,0.38,0.04,2tsvZTjPdu
8,2,2,1,1,3,-1,-1,1,1,2,-6,-0.4,-1.79,-1.55,1.2,0.38,0.04,2tsvZTjPdu
8,3,0,1,-3,2,-1,-2,1,2,-1,-5,0.6,-1.79,-1.55,-0.8,0.38,0.04,2tsvZTjPdu
8,4,0,1,-1,2,1,-1,1,2,-1,-6,-0.4,-1.79,-1.55,-0.8,0.38,0.04,2tsvZTjPdu
8,5,1,1,-1,2,1,1,1,1,1,-7,-1.4,-1.79,-1.55,0.2,0.38,0.04,2tsvZTjPdu
9,1,1,2,-1,2,-1,1,1,2,1,-7,-0.2,-2.99,-1.55,0.6,-0.02,0.04,2tsvZTjPdu
9,2,0,1,-1,2,1,-2,1,2,-1,-7,-0.2,-2.99,-1.55,-0.4,-0.02,0.04,2tsvZTjPdu
9,3,0,1,-2,2,1,-2,2,2,-2,-6,0.8,-2.99,-1.55,-0.4,-0.02,0.04,2tsvZTjPdu
9,4,0,2,1,1,2,-1,2,2,-1,-6,0.8,-2.99,-1.55,-0.4,-0.02,0.04,2tsvZTjPdu
9,5,1,2,-3,2,2,-2,2,2,-2,-8,-1.2,-2.99,-1.55,0.6,-0.02,0.04,2tsvZTjPdu
1,1,0,2,1,1,3,-1,1,-1,2,-1,-2.2,0.58,2.89,0,-0.01,-0.37,cRQCNXQnXG
1,2,0,2,1,1,2,-1,1,1,1,-2,-3.2,0.58,2.89,0,-0.01,-0.37,cRQCNXQnXG
1,3,0,1,2,1,1,1,-1,1,2,5,3.8,0.58,2.89,0,-0.01,-0.37,cRQCNXQnXG
1,4,0,1,1,-1,1,1,1,1,1,0,-1.2,0.58,2.89,0,-0.01,-0.37,cRQCNXQnXG
1,5,0,1,2,1,1,1,-2,-1,2,4,2.8,0.58,2.89,0,-0.01,-0.37,cRQCNXQnXG
2,2,0,-1,1,1,1,-1,1,1,-1,0,1.33,-1.96,2.89,0,-0.01,-0.37,cRQCNXQnXG
2,4,0,1,-1,1,1,-1,1,-1,1,-3,-1.67,-1.96,2.89,0,-0.01,-0.37,cRQCNXQnXG
2,5,0,1,-1,2,1,-1,1,1,1,-1,0.33,-1.96,2.89,0,-0.01,-0.37,cRQCNXQnXG
3,1,0,1,-1,1,2,-1,1,1,-1,2,-1,2.38,2.89,0.2,-0.21,-0.37,cRQCNXQnXG
3,2,-1,-2,2,-1,1,1,-2,-1,2,6,3,2.38,2.89,-0.8,-0.21,-0.37,cRQCNXQnXG
3,3,0,-1,2,1,2,-1,-2,-1,-1,3,0,2.38,2.89,0.2,-0.21,-0.37,cRQCNXQnXG
3,4,0,1,1,1,1,-1,-1,1,1,0,-3,2.38,2.89,0.2,-0.21,-0.37,cRQCNXQnXG
3,,0,-1,1,1,2,1,-2,-2,1,4,1,2.38,2.89,0.2,-0.21,-0.37,cRQCNXQnXG
4,3,0,1,1,1,1,-1,-1,-1,1,0,0,-0.62,2.89,-0.33,0.32,-0.37,cRQCNXQnXG
4,4,1,1,-1,1,-1,-1,1,1,1,0,0,-0.62,2.89,0.67,0.32,-0.37,cRQCNXQnXG
4,5,0,-1,-1,2,1,-1,1,1,-1,0,0,-0.62,2.89,-0.33,0.32,-0.37,cRQCNXQnXG
